System,ShaftSize,ShaftUnits,SternSize,SternUnits,Priority,Is_US_Recommended,RuleType,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,FSA_Template,Hose_Code,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Hose_Orientation,Comments
SureSeal,2.5,in,3.25,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-2500-3500-1,HOSE 3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3500-1,HS 3000-3500,CLAMP-3500,2,CLAMP-3500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,3.25,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2500-3250-1,HS 3000-3000,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.25,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2500-3250-1,HOSE 3000,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.25,in,7,False,Rule Engine,Both,0.125,0.125,FSA-2500-3250-1,HOSE 3125,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.5,in,1,True,US Recommended,None,0.0,0.0,FSA-2500-3500-1,HS 3500-3500,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-2500-4000-1,HS 3500-4000,CLAMP-4000,2,CLAMP-3500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,3.5,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-2500-3250-1,HS 3000-3500,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-2500-3500-1,HOSE 3500,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.5,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-2500-4000-1,HS 3500-3750,CLAMP-4000,2,CLAMP-3500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,3.5,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3250-1,HS 3250-3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.5,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3250-1,HOSE 3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.5,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2500-3500-1,HS 3250-3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2500-3500-1,HOSE 3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.75,in,1,True,US Recommended,None,0.0,0.0,FSA-2500-3500-1,HS 3500-3750,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.75,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-2500-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3500-1,HS 3500-3500,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4000-1,HS 3500-4000,CLAMP-4000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,3.75,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2500-3250-1,HS 3000-3500,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,3.75,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3500-1,HOSE 3500,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,3.75,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2500-4000-1,HS 3500-3750,CLAMP-4000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,4.0,in,1,True,US Recommended,None,0.0,0.0,FSA-2500-3500-1,HS 3500-4000,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-2500-4500-1,HS 4000-4500,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,4.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-2500-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.0,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-2500-4500-1,HS 4000-4250,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,4.0,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3500-1,HS 3500-3750,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2500-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.25,in,1,True,US Recommended,None,0.0,0.0,FSA-2500-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.25,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-2500-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-3500-1,HS 3500-4000,CLAMP-3500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4500-1,HS 4000-4500,CLAMP-4500,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,4.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.25,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2500-4500-1,HS 4000-4250,CLAMP-4500,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.5,in,4.5,in,1,True,US Recommended,None,0.0,0.0,FSA-2500-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-2500-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-2500-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.5,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2500-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,4.75,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2500-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.5,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-2500-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.5,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-2500-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,3.5,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-3500-1,HS 3500-3500,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,3.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-2750-4000-1,HS 3500-4000,CLAMP-4000,2,CLAMP-3500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,3.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-2750-3500-1,HOSE 3500,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,3.5,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-2750-4000-1,HS 3500-3750,CLAMP-4000,2,CLAMP-3500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,3.5,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2750-3500-1,HS 3250-3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,3.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2750-3500-1,HOSE 3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,3.75,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-3500-1,HS 3500-3750,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,3.75,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-2750-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,3.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-3500-1,HS 3500-3500,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,3.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-4000-1,HS 3500-4000,CLAMP-4000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,3.75,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2750-3500-1,HOSE 3500,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,3.75,in,6,False,Rule Engine,Both,0.25,0.25,FSA-2750-4000-1,HS 3500-3750,CLAMP-4000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,4.0,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-3500-1,HS 3500-4000,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-2750-5000-1,HS 4000-5000,CLAMP-5000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,4.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-2750-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,4.0,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-3500-1,HS 3500-3750,CLAMP-3500,2,CLAMP-4000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2750-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,4.25,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-3500-1,HS 3500-4000,CLAMP-3500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-5000-1,HS 4000-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,4.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2750-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,4.5,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-2750-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,4.5,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.75,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-2750-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,2.75,in,5.0,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,5.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-2750-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,5.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-2750-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-2750-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,2.75,in,5.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-2750-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,2.75,in,5.5,in,1,True,US Recommended,None,0.0,0.0,FSA-2750-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3000-4500-1,HS 4000-4500,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-5000-1,HS 4000-5000,CLAMP-5000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3000-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.0,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4500-1,HS 4000-4250,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.0,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4750-1,HS 4000-4500,CLAMP-5000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3000-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.25,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.25,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4500-1,HS 4000-4500,CLAMP-4500,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-5000-1,HS 4000-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.25,in,6,False,Rule Engine,Both,0.25,0.25,FSA-3000-4500-1,HS 4000-4250,CLAMP-4500,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.25,in,6,False,Rule Engine,Both,0.25,0.25,FSA-3000-4750-1,HS 4000-4500,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3000-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3000-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.5,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4750-1,HS 4500-4500,CLAMP-5000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.5,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4750-1,HOSE 4500,CLAMP-5000,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.5,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3000-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.75,in,3,False,Rule Engine,None,0.0,0.0,FSA-3000-4750-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.75,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-3000-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,4.75,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,4.75,in,6,False,Rule Engine,Both,0.25,0.25,FSA-3000-4750-1,HS 4500-4500,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,4.75,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3000-4750-1,HOSE 4500,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-5500-1,HS 5000-5500,CLAMP-5500,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,5.0,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-3000-4750-1,HS 4500-5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3000-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,5.0,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4750-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,5.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3000-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3000-5500-1,HS 5000-5500,CLAMP-5500,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.0,in,5.25,in,6,False,Rule Engine,Both,0.25,0.25,FSA-3000-4750-1,HS 4500-5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3000-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,5.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3000-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,5.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3000-5500-1,HOSE 5500,CLAMP-5500,2,CLAMP-5500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.0,in,6.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3000-5000-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.0,in,6.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3000-5500-1,HS 5500-6500,CLAMP-5500,2,CLAMP-6500,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,4.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3250-4500-1,HS 4000-4500,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.25,in,4.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3250-5000-1,HS 4000-5000,CLAMP-5000,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.25,in,4.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3250-4000-1,HOSE 4000,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,4.0,in,3,False,Rule Engine,Backend,0.25,0.0,FSA-3250-4500-1,HS 4000-4250,CLAMP-4500,2,CLAMP-4000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.25,in,4.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3250-4000-1,HOSE 3750,CLAMP-4000,2,CLAMP-4000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,4.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3250-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.25,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3250-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3250-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3250-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,4.5,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4000-1,HS 4000-4250,CLAMP-4000,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3250-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,4.75,in,4,False,Rule Engine,Backend,0.25,0.0,FSA-3250-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4000-1,HS 4000-4500,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
